path,bytes,sha256,classification,disposition,notes
HeroSmash/assets/sprites/shadowflame.json,874,4c4600a9e7bc7b431fb07de552db653671b5472275e5b111770cd8254341e2f1,generated-asset,retain-read-only,prototype animation metadata paired with placeholder sprite
HeroSmash/assets/sprites/shadowflame.png,1167088,a12d24c57563cc0ba04bce93ecb79f296504aa5de9234d2ba3a14e6a459c82a2,generated-asset,retain-read-only,prototype placeholder; retain for behavior oracle
HeroSmash/assets/sprites/skydancer.json,870,b0293ca8e3c44ac98dbb751e0cc20639c837ea80e7d10ab214c05f448be26e4b,generated-asset,retain-read-only,prototype animation metadata paired with placeholder sprite
HeroSmash/assets/sprites/skydancer.png,1242031,9093771e7d5be3a36d4b0adeb495106006a5db5c2e892b456dac1632f0301724,generated-asset,retain-read-only,prototype placeholder; retain for behavior oracle
HeroSmash/assets/sprites/steelbane.json,870,794fcaf8bad9bf22ccbc4411dcb2fd80e82c056bc2330e79e344d9d3b03796d0,generated-asset,retain-read-only,prototype animation metadata paired with placeholder sprite
HeroSmash/assets/sprites/steelbane.png,1392895,f988ecf3c5dd2e0dfa31fcd9604b326b089decd88725544770bfe53ed8493280,generated-asset,retain-read-only,prototype placeholder; retain for behavior oracle
HeroSmash/assets/sprites/stormblade.json,870,e3d279d61a7d9a02e694a6ebbf568840ac8c1f441a78441067d0da197b677cc3,generated-asset,retain-read-only,prototype animation metadata paired with placeholder sprite
HeroSmash/assets/sprites/stormblade.png,46404,b29fe2f72cf82ae986711f00b8cea71abeb206ac8ba48e6924c48ce2def23711,generated-asset,retain-read-only,prototype placeholder; retain for behavior oracle
HeroSmash/assets/sprites/voidwalker.json,872,5c27e3cab4e1904dd7fcdea7476bf12d15c103e13d42fed40eb968f1b36a3e4b,generated-asset,retain-read-only,prototype animation metadata paired with placeholder sprite
HeroSmash/assets/sprites/voidwalker.png,1247486,8235d2a5769739818c15dda09a1ca0ca223bbc051f9cad39080273e115f8b07f,generated-asset,retain-read-only,prototype placeholder; retain for behavior oracle
HeroSmash/assets/sprites/windrider.json,868,907a54a5bb88955f605052c64865050f2ab044c2b4b858d8e55caa50753b4d55,generated-asset,retain-read-only,prototype animation metadata paired with placeholder sprite
HeroSmash/assets/sprites/windrider.png,47114,c643dfe441219d6caec1ab32cc46e2e26b810f0128f81c386385d5f46c991167,generated-asset,retain-read-only,prototype placeholder; retain for behavior oracle
HeroSmash/assets/ui/battle/list_panel.png,903532,88f9166f4a9447d811bd47706327a31d7812bb84c741ed4cacde5efd13ea7ce7,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/battle/logo.png,2900052,fe3b703b1861b4d9aff924c27f6560f58883a1fc503eaa87b344f810f32c8a92,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/battle/menu_button.png,1816409,b3ec2a241a4dc411557dcbfbd7c6e39a0ceec6c2a1681971171589d5693ab9ca,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/battle/round_badge.png,1741939,f5b7f298dfb673a6bbd9a5940815954b1e43ae285f0dddfa1633ee1dfb00dbd1,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/battle/top_panel_left.png,924911,18d4d003d762cdd73bcc04bc78d5803fbc52abafe965c23dd5a34c2f726a6075,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/battle/top_panel_right.png,923218,1d678abec1bfe88a0230e5c7f304db5fd93049ad9beb9c7f73201221534063ef,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/battle/vs_badge.png,2864455,466e97cf358628303e9adec3515df09c48eb193c6c744ce866c3c3f10e017dbd,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_cards.png,4613968,765aed62461f1a49ab6e6f09ee7c08a4e47bdf9d10c9ca6b850bb23838f31b97,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_lock.png,2874529,a127032ab6720316e739f51879e5c449d8a317afd6c74646764eec498c8189bd,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_market.png,1441873,0e4bb21941fc583875232675f62fc1636f18522856f60011e7496cf2b2843e63,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_random.png,3994778,dcb5bfe644b0ca00f18304f3c8794a9dacb9afce1ad95d49cb425102a6859f27,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_ready.png,1084370,43762375fe1ac7cfedd48f73a697b4585247f1142336ffa84391ae526147cdcd,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_reroll.png,2749104,0b52e5668fc50ace822f98ec9dfd3e1896c588db25d077beb411bdd69d818ccb,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_undo.png,2692586,a1dc1194892363206826ceacac7adaa334b48b2c0eac0dfe00396c842a003b92,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/btn_unlock.png,3470690,0fc33aef8e0ed0d0ab4e2cc14ccd272ed34246d525558c5c7c75b7fa6b8f6072,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/card_frame_common_double.png,1007513,3f774dc85f14df2c8db6a8e4b7fc52e4784cbd4bdcfd4c714c072e454f6b6378,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/card_frame_common_single.png,947209,9bb877aae20c405e5c1db984987193149a3be38654ddfed62c887423350d6e40,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/card_frame_epic.png,2020193,3d8e86d3a6c75f064887dd29eedec9a6854de08a36981f8730c7bf60a9c27afd,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/card_frame_legendary.png,2050113,b3fd895dad71d385686c73e721798ab1df8b06ff710a6ff673d69ddc05f04daa,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/gold_panel.png,187663,8e545a9fddc6288d5f68be960fc8e2ce6446730358434b1c8c99ce562428593f,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/hero_panel.png,238238,3711b6422d8752d55a074faf50dbd011897ec6b9245bd97ba97473f742f6acad,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/left_standings_panel.png,479896,bb3c23bad310d3b496ca0c550dd4480de5bea0ec8b9337b2e62610a5b0d0b5bb,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/recap_pill.png,100862,f729532195a090f4eec8e956191923127fd174b159c0a07d5b0e2ad56930e79b,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/right_banned_panel.png,136955,d7f039f38d31e9cfba14bed71fdcf52b9a39863c9c3622e8273c2def6895d812,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/right_damage_panel.png,279764,3db4e68786899e81f884275a5676e416960ff7e73402ba4a082209c0281c1ce7,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/right_traits_panel.png,319895,4de395cdece2cbbf7f723e325f46b26bf244d53a59ae4f7b9b2dd26bea449f1c,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/ui/market/top_round_badge.png,334828,48f3065c4bfd334edd72adf8ffc68c868b5bb2cc5c5a82a2344dc69b330bb0b8,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/data/arenas/arena01_beast_crucible.json,4233,4b873d440b6529ec6c0c9bff8abfff8dce4266fd49107f51d8aba22d11195e1f,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/arenas/arena_manifest.json,380,1e9eef050263ac22e6b8cc5500be1ae6ab959fb9b26b400e765fc15c8a4cc230,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/asset_index.json,43106,2f75edac9fa521137e4a683928af82c6496c6a13b3f97713e36709a20c51492e,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/asset_manifest.json,47347,7ffa44c1a79ca74a74540a93c4aa4845841e3b72cc966b827d8e7f0d1606d928,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/branch_logos_legacy.json,589,1605a4e5bdf7957abf16e052d8974f4ca22f226091b2e7625a6909911adc6f4d,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/branches.json,1552,d90b20d6e4a37d06c3e2d43cb7d49f4e50031fba03da1e9a33f3eca9b1cb2593,canonical-data,retain-read-only,identity/metadata or verified baseline constants; see data_source_map.md
HeroSmash/data/cards.json,231870,8396c7f2489eed34a221098c244f42a6c535b1bc2b3c498c1db743e94bc80b38,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/economy.json,394,32087569897f9aa012d2bbf282d1b57ad902326f9c5cb5ea38b4507bc112d49a,canonical-data,retain-read-only,identity/metadata or verified baseline constants; see data_source_map.md
HeroSmash/data/enemies.json,2465,5004627442a7f8c0f639cb61f885606d656b6fede6836c782b4f1b8fbdd68b4f,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/final_art.json,1189,42fca21a5d458a73dd42262d9ef695994374d05ecac98dd6495a58a8fe75a3fd,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/heroes.json,10583,6774ec57564c05bf833147eeb92643e6a71af87f38c985c23dca939d45049b9d,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/legacy_deck_import_report.json,1375,3a88b23d8d283d6c5f4e30e678ee3c806e9d8c0ffb55d5b6a7fd826706946acb,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/legacy_deck_source.json,165473,147a4c37569e9f1b5b3fad344ea2d80167ba119adc9338e69b619a3688d26c98,canonical-data,retain-read-only,identity/metadata or verified baseline constants; see data_source_map.md
HeroSmash/data/runtime.json,408,7d099b0e770f905426e95c08a53a6d315bfde68d9287128ca0261137e79bdcaf,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/sprites_manifest.json,2558,41bb51254f8cf9b7e000907f0b786c57a4eaaa3068942720aa30e01a4a52df15,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/data/ui_assets.json,2458,116b57e35eeae65206fe9b07fde06dd25f9bb47083cf5199b77cb4a992b96538,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/docs/ARENA01_IMPLEMENTATION_NOTES.md,1470,7756224c98b518aadf29c01de95771143bbcc6a060bb3029cddc4b687a9fe0cc,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/ARENA_FLOW_HERO_DRAFT_v1_8.md,1162,d8f1d4de58421d249f7385dbb2165437a159616858aa9373c1a4040a7a6b8ecf,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/ASSET_PIPELINE_v1_1.md,1295,fd91e4f2f5423ac26b8f2b2314ce8690d67d929cfb3db3e2713ef9cc29cb8ba5,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/BOT_LEAGUE_COMBAT_POLISH_v0_9.md,935,53f560db7bc836dd49b04e2f3959e7fb09edf3d808b913d38a41a151f8e8e132,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/COMBAT_READABILITY_v1_1.md,1033,cd30adeb6b8c7fb1a0a1d2653c4c160432483f25cd2865ea2c46f2bce88bc5aa,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/ENGINE_ARCHITECTURE.md,444,bccc7659c72bbd0c6d72408bb5bdf4bfb285164313b3d19c9ee6f56ddeac4855,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/FIGHTER_UI_ARENA01_INTEGRATION_v1_3.md,1838,6017155630d6fa0d548b5c8e1bcb71748e35adda74e75147836a1176e842575e,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/LANDSCAPE_MOBILE_UX_v1_0.md,690,704598e061e6d7f8f352d77b825f1a21a3b9b4b11df787a9cd133934f774df56,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/LEGACY_DECK_EXACT_IMPORT_v1_5.md,2081,78d43fd8db4241fb834261521e74d8045d35b5679d6dc8b6174c72c56381a8c5,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/LEGACY_EFFECTS_MAPPING_v1_6.md,7233,1e4df2b0e74ec3bc1b7f141ca0324956b58ac6bdb382b32e86c3eada8bad81eb,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/MARKET_ACTIONS_POLISH_v1_11.md,1635,cbf0bef53b6cfad3946c4b9aa6a9e6012f032e282d8a1d59a5b4ce9b0a7bd8af,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/MARKET_COMPLETE_v0_8.md,993,ad41ff308b390619d47f918511484508ffaf81e8a6e0aed06a78a36c2a909d6c,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/MARKET_READABILITY_CARD_INSPECT_v1_10.md,1797,260cc48fe403ba236d2db8ed216d69e52be314159450bc5ad9674229b905c7c0,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/MARKET_UI_ASSET_INTEGRATION_v1_12_1.md,544,11b4943a9e2d0b842fdffadf6a35bf704ee0a984866b3db2d65038d9efd0ed35,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/MARKET_UI_RESKIN_v1_12.md,1433,e0f41a01c7dcd6c18122ef4da9d1910c9423de206b88358a7833a09a5abc6db9,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/NO_CARD_SELLING_v1_11_1.md,562,d1bb32dc4ad167846efff29179fa4cbc2b6501a8733a2a80982a7b319eae7d84,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/OVERLAY_UI_CARD_DRAWER_v1_4.md,1374,dbf5000efbd595f8657b4bb48f8a5a4d844923e1e299f189fe97934de86973bf,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/ROUND_RECAP_OVERLAY_v1_9.md,1049,7c60e0bc4e4a9a94300d36b0dd7efc96e7c6c7b14ac6c8d8e116d463d3422bf5,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/RUNTIME_JSON_LEAGUE_FIX_v1_7.md,1220,cdedd5de471cf6ab7757ea79ceb445f13fa1e38afefc33a8f417c630f832f46a,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/docs/SPRITE_PIPELINE_v1_7.md,5581,965c7ca11e586d400569a5aa111acde7b989f526b053227dacaf56f911b13122,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/index.html,763,3cbd702a9d2f4a41134d860e3a10ea767b53683d3e3fd5e63eb6c52c652b72ae,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/manifest.webmanifest,240,093b7c9a723e649a6f934db4c5e2b8318d99f08e7a1c8c462643eea779973f82,current-js-behavior-prototype,retain-read-only,preserve byte-for-byte in isolated web root
HeroSmash/PATCH_NOTES_ARENA_FLOW_HERO_DRAFT_v1_8.md,800,d52cc563ec9f67919c75a2a4ae52292b6ce43c18267e17a3890c3de40fafbffe,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_BATTLE_FITTEXT_HOTFIX_v1_15_4.md,569,08df432d5f1d7bde44be434547a1bbaf292d524962d42b80b467bf3851719b10,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_BATTLE_HUD_ASSET_INTEGRATION_v1_15_2.md,1040,28c166626961ae2dd574fe32eddcce497c69632df4b1fb69307f44f2b5486345,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_BATTLE_HUD_REPAIR_v1_15_3.md,1674,67ad6c10e62ee553b172b82adef424bf3146027b95b386a95bec596bb06d56e3,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_BATTLE_ROUND_BADGE_RUNTIME_v1_15_1.md,626,33bf0ab723deed936fb6e2368dbf4462fba665bd91721707aaad2c768c2e58a1,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_BLANK_UI_ASSETS_CLEANUP_v1_12_3.md,516,ffad544706f7e280b89b588d1d44ce89fdaca9d415808ec72864df8192ccd631,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_HERO_DRAFT_DIRECT_REPLACEMENT_v1_14_3.md,735,7f7865b95daac241ea7bccd38c87c8e7bf68ede3ae0dda2d1a64de0ba49a3844,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/PATCH_NOTES_HERO_DRAFT_FULL_REPLACEMENT_v1_14_2.md,792,a3b853640a90a86902abcc63f4426b0ff6d5429a68f8f6b1ab94133ed5c60dc1,reference,retain-read-only,project governance or historical documentation; target identifies retention
